video_title,date_released_utc,view_count,like_count,comment_count,date_collected_utc,video_duration_H,video_duration_M,video_duration_S,channel_name
SISI WEEKLY : No More Valentine + Photoshoot + Tani's 2nd Birthday !!!,2024-02-21 18:26:52+00:00,27418,1416.0,135,2024-08-24 07:39:28.802737+00:00,0,21,13,SisiYemmieTV
HOW TO MAKE NIGERIAN BEANS PIE - SISI YEMMIE,2024-02-12 15:23:09+00:00,15658,638.0,74,2024-08-24 07:39:29.230014+00:00,0,8,16,SisiYemmieTV
FAMILY LIFE IN LAGOS| 10th BIRTHDAY | BEST PIZZA IN LAGOS  - SISI WEEKLY!,2024-02-07 15:01:14+00:00,24465,1390.0,79,2024-08-24 07:39:29.651884+00:00,0,15,40,SisiYemmieTV
THE PERFECT BEEF PENNE PASTA RECIPE!,2024-02-01 13:44:53+00:00,14177,873.0,48,2024-08-24 07:39:30.141838+00:00,0,6,35,SisiYemmieTV
POTATO STIR FRY / THE PERFECT DISH!,2024-01-29 16:00:45+00:00,18013,829.0,68,2024-08-24 07:39:30.584165+00:00,0,8,21,SisiYemmieTV
LIFE UPDATE : No Where To Hide!,2024-01-28 16:36:30+00:00,84919,4027.0,373,2024-08-24 07:39:30.979849+00:00,0,32,53,SisiYemmieTV
WE WENT TO THE BEST FAMILY FRIENDLY RESORT IN AFRICA!,2023-12-29 14:35:21+00:00,31579,1294.0,69,2024-08-24 07:39:31.394862+00:00,0,17,25,SisiYemmieTV
CRAVINGS +  SCHOOL PLAY + LEAVE THE WORLD BEHIND,2023-12-17 16:37:56+00:00,13338,824.0,49,2024-08-24 07:39:31.843009+00:00,0,13,30,SisiYemmieTV
THE REALITY OF MOTHERHOOD + A DATE AT THE CINEMA | VLOGMAS 2023,2023-12-14 13:16:14+00:00,14538,831.0,76,2024-08-24 07:39:32.340720+00:00,0,16,24,SisiYemmieTV
I WANT TO DASH YOU MY NEW POT + MARKET RUNS! SISIYEMMIE VLOGMAS 2023,2023-12-06 18:00:23+00:00,15685,940.0,179,2024-08-24 07:39:32.796481+00:00,0,19,34,SisiYemmieTV
Vlogmas Plan for 2023 +Nancy    Umeh's Son 7th Bday +    Day In My Life,2023-12-04 16:14:47+00:00,20991,1333.0,65,2024-08-24 07:39:33.246334+00:00,0,18,26,SisiYemmieTV
A Rant + Christmas Prep + Celebration of Life!,2023-11-30 16:24:00+00:00,24692,1018.0,86,2024-08-24 07:39:33.713785+00:00,0,23,31,SisiYemmieTV
3 Rice Recipes That Are Perfect For Celebrations!,2023-11-29 14:28:18+00:00,28536,1378.0,45,2024-08-24 07:39:34.138619+00:00,0,21,13,SisiYemmieTV
THE BEST NIGERIAN FISHROLL I'VE EVER TASTED!,2023-11-23 09:14:55+00:00,13899,724.0,29,2024-08-24 07:39:34.580532+00:00,0,8,27,SisiYemmieTV
HOW TO MAKE FLUFFY DOUGHNUTS AT HOME,2023-11-15 10:51:26+00:00,19883,721.0,41,2024-08-24 07:39:34.997787+00:00,0,8,12,SisiYemmieTV
WHERE HAVE I BEEN??? Conversations About Nigerian Food WITH Yewande Komolafe + Iquo Ukoh,2023-11-07 13:23:44+00:00,12749,679.0,48,2024-08-24 07:39:35.487630+00:00,0,29,8,SisiYemmieTV
MY EXPERIENCE AT RSVP LAGOS : WHERE TO EAT  IN LAGOS,2023-10-29 12:33:33+00:00,18375,920.0,58,2024-08-24 07:39:35.935903+00:00,0,11,36,SisiYemmieTV
NIGERIAN SAUSAGE ROLL RECIPE - HOW TO BAKE NIGERIAN PASTRY,2023-10-27 14:26:31+00:00,39860,1820.0,40,2024-08-24 07:39:36.392710+00:00,0,8,49,SisiYemmieTV
3 PERFECT SAUCES INSTEAD OF PLAIN  STEW !,2023-10-24 10:16:06+00:00,32473,1933.0,59,2024-08-24 07:39:36.892098+00:00,0,22,50,SisiYemmieTV
How To Make Bread At Home  - Soft Fluffy Dinner Rolls,2023-10-23 14:54:22+00:00,15018,825.0,40,2024-08-24 07:39:37.351138+00:00,0,8,13,SisiYemmieTV
WHERE TO FIND THE BEST SUYA IN LAGOS!,2023-10-22 13:39:12+00:00,15395,570.0,48,2024-08-24 07:39:37.821766+00:00,0,8,38,SisiYemmieTV
A CONVERSATION WITH TITO & TIARA ABOUT...,2023-10-15 16:23:13+00:00,16380,1469.0,0,2024-08-24 07:39:38.308627+00:00,0,24,23,SisiYemmieTV
MINCED BEEF MACARONI - We  Can't Get Enough Of This Dish!,2023-10-11 11:50:01+00:00,13168,565.0,33,2024-08-24 07:39:38.747128+00:00,0,8,40,SisiYemmieTV
DEALING WITH DISAPOINTMENT + STUNNING LAGOS SUNSET +   SALES + BIRTHDAY PARTAY!,2023-10-08 15:58:52+00:00,22990,1040.0,63,2024-08-24 07:39:39.170577+00:00,0,30,46,SisiYemmieTV
NIGERIAN HONEY BEANS RECIPE - ONLY 4 INGREDIENTS!,2023-10-07 13:53:19+00:00,27670,973.0,66,2024-08-24 07:39:39.581233+00:00,0,8,26,SisiYemmieTV
HOW TO SEASON AND FRY CHICKEN,2023-10-05 07:36:32+00:00,11644,599.0,32,2024-08-24 07:39:40.004771+00:00,0,8,1,SisiYemmieTV
MY ONLINE  FOOD SHOPPING EXPERIENCE AND A GROCERY HAUL,2023-10-04 10:45:44+00:00,11757,588.0,33,2024-08-24 07:39:40.539901+00:00,0,9,52,SisiYemmieTV
HOW TO MAKE CHICKEN PEPPERSOUP WITH A TWIST- BBTITANS YEMI CREGX,2023-09-29 12:05:01+00:00,9732,412.0,38,2024-08-24 07:39:41.006080+00:00,0,9,47,SisiYemmieTV
HOW TO MAKE GIZDODO WITH BBTITANS YEMI CREGX,2023-09-28 17:14:14+00:00,9797,466.0,27,2024-08-24 07:39:41.393828+00:00,0,13,2,SisiYemmieTV
HOW TO MAKE CHICKEN CURRY SAUCE - @SisiYemmieTV,2023-09-26 13:00:08+00:00,90423,2046.0,71,2024-08-24 07:39:41.838343+00:00,0,8,4,SisiYemmieTV
MAKING MY SIGNATURE DISHES + THOUGHTS ON MOHBAD + MOM LIFE IN LAGOS,2023-09-25 18:17:40+00:00,19100,922.0,54,2024-08-24 07:39:42.227924+00:00,0,9,36,SisiYemmieTV
MAKE PUFF-PUFF  WITH ME + GIST :),2023-09-24 12:26:47+00:00,21905,1254.0,101,2024-08-24 07:39:42.640703+00:00,0,9,54,SisiYemmieTV
My 1st Catering Event With  Erica Nlewedim + Ikoyi House Tour,2023-09-23 17:47:21+00:00,28158,2008.0,175,2024-08-24 07:39:43.098572+00:00,0,25,59,SisiYemmieTV
END OF SUMMER + BACK TO SCHOOL SHOPPING +  GOOGLE NIGERIA EVENT,2023-09-20 14:21:49+00:00,20015,953.0,65,2024-08-24 07:39:43.496726+00:00,0,31,45,SisiYemmieTV
WHAT I EAT IN A DAY -  SISI YEMMIE,2023-09-09 11:11:47+00:00,16456,756.0,47,2024-08-24 07:39:43.951868+00:00,0,8,39,SisiYemmieTV
A Conversation With My Husband About Food & Dating In 2023 - MAKE MEISHAI WITH ME!,2023-09-06 16:42:16+00:00,21743,1208.0,110,2024-08-24 07:39:44.340639+00:00,0,10,38,SisiYemmieTV
SISI WEEKLY : A WEEK IN MY LIFE AS A MOM OF 3 IN LAGOS,2023-09-03 16:44:47+00:00,21535,933.0,49,2024-08-24 07:39:44.748663+00:00,0,35,2,SisiYemmieTV
HOW TO MAKE SOUR SOP ICE CREAM ( GUANABANA ICE CREAM ) - CANCER FIGHTING FRUIT!,2023-08-29 16:31:49+00:00,11958,548.0,31,2024-08-24 07:39:45.154537+00:00,0,8,22,SisiYemmieTV
The BEST JOLLOF You Will Ever Make - BEEF JOLLOF RICE,2023-08-23 09:20:53+00:00,78313,2219.0,130,2024-08-24 07:39:45.605785+00:00,0,4,30,SisiYemmieTV
"WHAT IS NEW IN MY KITCHEN : Our Place , Mckenzie Childs Unboxing!",2023-08-13 15:54:03+00:00,12368,690.0,56,2024-08-24 07:39:46.082721+00:00,0,12,40,SisiYemmieTV
Our FAVOURITE Mackerel  Fish Sauce Recipe,2023-08-11 11:33:13+00:00,31936,1204.0,49,2024-08-24 07:39:46.481214+00:00,0,8,15,SisiYemmieTV
BUILDING A BRAND +  LITTLE BIG BITE + 40TH BIRTHDAY PARTAY ! - SISI WEEKLY,2023-08-09 16:06:18+00:00,29226,1422.0,81,2024-08-24 07:39:46.941614+00:00,0,30,33,SisiYemmieTV
GROCERY SHOPPING IN LAGOS WITH SISIYEMMIE,2023-08-05 15:24:22+00:00,29387,1289.0,95,2024-08-24 07:39:47.384646+00:00,0,22,5,SisiYemmieTV
HOW TO MAKE CARROT JOLLOF RICE  - Sisi Yemmie,2023-08-02 15:30:40+00:00,21094,853.0,35,2024-08-24 07:39:47.823687+00:00,0,8,19,SisiYemmieTV
How I Make Sure There Is ALWAYS FOOD AT HOME - Nigerian Meal Planning Guide,2023-07-30 14:27:27+00:00,13956,705.0,48,2024-08-24 07:39:48.257845+00:00,0,3,36,SisiYemmieTV
WHY I STOPPED VLOGGING - HONEST HEART TO HEART - SISIWEEKLY,2023-07-28 14:55:49+00:00,46811,1672.0,108,2024-08-24 07:39:48.971841+00:00,0,55,57,SisiYemmieTV
THE BEST SCRAMBLED EGGS - NIGERIAN SCRAMBLED EGGS,2023-07-13 17:23:00+00:00,30354,1191.0,43,2024-08-24 07:39:49.377371+00:00,0,8,21,SisiYemmieTV
HOW TO MAKE BBQ CHICKEN  | BARBECUE TIPS,2023-07-09 15:23:10+00:00,23635,843.0,42,2024-08-24 07:39:49.899294+00:00,0,8,46,SisiYemmieTV
HOW TO COOK NIGERIAN FRIED RICE \ Food Shopping Hack!,2023-07-07 15:00:01+00:00,41297,1528.0,64,2024-08-24 07:39:50.331485+00:00,0,8,18,SisiYemmieTV
FOODS TO AVOID DURING PREGNANCY \ PREGNANCY DIET,2023-07-05 15:00:06+00:00,545507,5128.0,232,2024-08-24 07:39:50.768769+00:00,0,11,30,SisiYemmieTV
I MADE FISHERMAN SOUP FOR MY HUSBAND \ How To Cook Fisherman Soup,2023-07-04 13:20:46+00:00,75193,1865.0,88,2024-08-24 07:39:51.185446+00:00,0,8,3,SisiYemmieTV
HOW TO MAKE VIRAL YELLOW PLATE MILKY WAY PUFF PUFF!,2023-07-03 15:18:07+00:00,29342,1536.0,84,2024-08-24 07:39:51.571522+00:00,0,8,22,SisiYemmieTV
HOW TO LOSE WEIGHT WITH A NIGERIAN DIET \ Does Nigerian Food Make Us Fat???,2023-07-02 13:30:23+00:00,59489,2203.0,119,2024-08-24 07:39:52.098937+00:00,0,18,4,SisiYemmieTV
HOW I SAVE MONEY ON FOOD IN 2023 \ Come Food Shopping With Me!,2023-07-01 15:14:53+00:00,15968,789.0,52,2024-08-24 07:39:52.521736+00:00,0,16,22,SisiYemmieTV
The PERFECT STAYCATION In LAGOS | family friendly + foodie compliant,2023-06-24 18:22:33+00:00,25971,1133.0,86,2024-08-24 07:39:52.950297+00:00,0,27,53,SisiYemmieTV
THIS SUNDAY BRUNCH IS ONE OF LAGOS'S BEST KEPT SECRET!,2023-06-18 17:07:19+00:00,22521,937.0,69,2024-08-24 07:39:53.375460+00:00,0,9,12,SisiYemmieTV
Hilda Baci's Restaurant + No Nanny Life + The Best Birthday Gifts + Life in Lagos!,2023-06-13 18:10:58+00:00,43560,1615.0,84,2024-08-24 07:39:53.766299+00:00,0,41,30,SisiYemmieTV
DELICIOUS PRAWN TACOS RECIPE - SISIYEMMIE,2023-06-09 12:30:33+00:00,11996,966.0,38,2024-08-24 07:39:54.187703+00:00,0,8,20,SisiYemmieTV
WHERE TO BUY COOKWARE + HOME DECOR IN LAGOS!,2023-06-08 16:04:43+00:00,14390,682.0,104,2024-08-24 07:39:54.601116+00:00,0,21,49,SisiYemmieTV
Do You HAVE BELL PEPPERS? Make This DELICIOUS PRAWN SAUCE!,2023-06-04 13:13:05+00:00,23914,1402.0,57,2024-08-24 07:39:55.046950+00:00,0,8,29,SisiYemmieTV
I TRIED A BAO BUN FOR THE FIRST TIME!!!!  | THE ONA LAGOS  !,2023-05-28 14:00:31+00:00,19044,893.0,56,2024-08-24 07:39:55.464711+00:00,0,11,29,SisiYemmieTV
COOK A SPECIAL DISH WITH ME FOR AFRICA  DAY 2023!,2023-05-25 20:26:42+00:00,18045,942.0,126,2024-08-24 07:39:55.875786+00:00,0,10,8,SisiYemmieTV
DECORATE WITH ME: PJ Mask themed number one crafted first Birthday Cake in Buttercream | Episode 1,2024-08-09 17:00:13+00:00,58,3.0,3,2024-08-21 23:34:02.602234+00:00,0,16,26,ussycakesrecipe
HOW TO MAKE NIGERIAN COMMERCIAL MILKY CHIN-CHIN MIX RECIPE,2024-04-20 21:00:33+00:00,115,5.0,1,2024-08-21 23:34:03.306883+00:00,0,3,30,ussycakesrecipe
HOW TO MAKE NIGERIAN COMMERCIAL BUNS MIX and earn extra income | COMMERCIAL BUNS MIX,2024-02-03 17:00:30+00:00,574,11.0,14,2024-08-21 23:34:03.990709+00:00,0,4,35,ussycakesrecipe
HOW TO MAKE CAKE BOX IN NIGERIA IN 2024 | Cake box tutorial,2024-01-14 17:00:45+00:00,119,4.0,3,2024-08-21 23:34:04.775083+00:00,0,11,9,ussycakesrecipe
HOW TO CREATE DIY PALM LEAF CAKE TOPPER IN 2024 #caketoppertutorial #caketoppers #palmleaf,2024-01-07 17:00:11+00:00,40,3.0,3,2024-08-21 23:34:05.478093+00:00,0,5,52,ussycakesrecipe
HOW TO MAKE BUTTERCREAM FLOWERS | Dahlia Flower; Poppy Flower | Basic Buttercream Flowers| Series 3,2023-09-10 18:00:12+00:00,98,7.0,1,2024-08-21 23:34:06.153539+00:00,0,11,23,ussycakesrecipe
HOW TO MAKE BUTTERCREAM FLOWERS | Sunflower; Open Peony; Hibiscus; Closed Peony  | Series 2,2023-09-03 17:27:14+00:00,84,1.0,1,2024-08-21 23:34:06.990386+00:00,0,8,23,ussycakesrecipe
"BUTTERCREAM FLOWERS ON CUPCAKES |Rose,Zinnia,Chrysanthemum,Anemone, Triple Rosette Bouquet| Series 1",2023-08-27 17:00:17+00:00,41,2.0,1,2024-08-21 23:34:07.698954+00:00,0,11,9,ussycakesrecipe
HOW TO MAKE NIGERIAN COMMERCIAL CUPCAKES || Baking Cupcakes with my son,2023-08-21 17:00:06+00:00,175,8.0,1,2024-08-21 23:34:08.386630+00:00,0,9,22,ussycakesrecipe
HOW TO MAKE THE MOST CRUNCHIEST HASH BROWNS RECIPE ever with a Nigerian touch!,2023-08-09 11:29:27+00:00,66,2.0,5,2024-08-21 23:34:09.050878+00:00,0,6,32,ussycakesrecipe
HOW TO MAKE PERFECT PUFF-PUFF MIX RECIPE FOR YOUR SMALLCHOPS BUSINESS | Perfect Puff-Puff mix recipe,2023-02-20 06:00:19+00:00,836,15.0,7,2024-08-21 23:34:09.774653+00:00,0,7,23,ussycakesrecipe
LIFE-SIZE SHOE CAKE | SHOE CAKE TUTORIAL,2022-12-28 16:00:05+00:00,55,2.0,3,2024-08-21 23:34:10.530123+00:00,0,4,17,ussycakesrecipe
BIBLE CAKE TUTORIAL | Simplest way to cover a bible cake with fondant.,2022-12-05 17:00:12+00:00,274,7.0,1,2024-08-21 23:34:11.214581+00:00,0,5,54,ussycakesrecipe
NAFDAC Registration : All you need to know in 2022 | PART 2,2022-10-26 17:00:20+00:00,130,5.0,1,2024-08-21 23:34:11.913592+00:00,0,13,22,ussycakesrecipe
NAFDAC Registration : All you need to know in 2022 | PART 3,2022-10-26 17:00:09+00:00,124,5.0,3,2024-08-21 23:34:12.625865+00:00,0,7,12,ussycakesrecipe
NAFDAC Registration : All you need to know in 2022 | PART 1,2022-10-26 17:00:02+00:00,248,11.0,3,2024-08-21 23:34:13.361771+00:00,0,10,16,ussycakesrecipe
SUPER FLUFFY PANCAKE RECIPE | Method 1,2022-06-20 16:48:52+00:00,100,15.0,19,2024-08-21 23:34:14.092960+00:00,0,9,16,ussycakesrecipe
GLUTEN-FREE OATMEAL COOKIES,2022-06-13 15:09:19+00:00,143,26.0,43,2024-08-21 23:34:14.798836+00:00,0,9,41,ussycakesrecipe
MAKING CUPCAKES WITH MY SON | Live demonstration of my 5-minutes Redvelvet Cupcake Recipe,2022-05-15 05:45:56+00:00,116,26.0,35,2024-08-21 23:34:15.577524+00:00,0,3,45,ussycakesrecipe
TRADITIONAL SCOTTISH SHORTBREAD COOKIES RECIPE | 4 ingredients Scottish shortbread,2022-05-09 16:00:17+00:00,228,44.0,65,2024-08-21 23:34:16.324606+00:00,0,12,30,ussycakesrecipe
3 INGREDIENTS EGGLESS SUGAR COOKIES RECIPE | The Best Eggless Sugar Cookies Recipe Ever!,2022-05-02 07:45:18+00:00,178,27.0,27,2024-08-21 23:34:17.011908+00:00,0,10,17,ussycakesrecipe
CHOCOLATE SYRUP IN 10 MINUTES | Hershey's Chocolate Syrup,2022-04-24 12:00:12+00:00,181,18.0,16,2024-08-21 23:34:17.721638+00:00,0,9,49,ussycakesrecipe
SECRETS YOU NEVER KNEW ABOUT DOUGH CONDITIONERS | Commercial VS Natural Dough Conditioner,2022-04-17 14:00:01+00:00,1588,40.0,7,2024-08-21 23:34:18.409856+00:00,0,11,40,ussycakesrecipe
INSTANT HOMEMADE SWEETENED CONDENSED MILK | Sweetened Condensed Milk in 5 Minutes,2022-04-10 12:00:24+00:00,149,11.0,8,2024-08-21 23:34:19.110524+00:00,0,4,14,ussycakesrecipe
HOW TO MAKE NIGERIAN COMMERCIAL BREAD RECIPE |  Coconut Bread Recipe | Nigeria Agege Bread Recipe,2022-04-03 12:00:18+00:00,3336,87.0,83,2024-08-21 23:34:19.805743+00:00,0,25,53,ussycakesrecipe
Dulce de Leche Recipe in 15 minutes | Easy Doce de Leite Recipe,2022-03-27 12:00:19+00:00,353,20.0,11,2024-08-21 23:34:20.559884+00:00,0,7,14,ussycakesrecipe
MELT-IN-THE-MOUTH DANISH BUTTER COOKIES,2022-03-20 11:00:11+00:00,229,20.0,17,2024-08-21 23:34:21.264495+00:00,0,11,15,ussycakesrecipe
5 MINUTES COOKIES AND CREAM CAKE | Oreos Cake | One-bowl Cookies and Cream Cake,2022-03-13 16:00:30+00:00,354,43.0,59,2024-08-21 23:34:21.951847+00:00,0,14,12,ussycakesrecipe
"This  snack is so coconutty, you’ll love it. Will you try?",2024-08-21 12:18:24+00:00,12,2.0,1,2024-08-21 23:30:40.284737+00:00,0,3,25,Temmys_Recipe
There are different valid methods to making samosa wraps/This is one of them/ you like this method?,2024-08-15 17:47:35+00:00,48,8.0,0,2024-08-21 23:30:41.008083+00:00,0,5,22,Temmys_Recipe
NIGERIAN SNACKS// / SWEETENED COCONUT CHIPS,2024-06-08 21:14:54+00:00,105,3.0,1,2024-08-21 23:30:41.771256+00:00,0,2,34,Temmys_Recipe
How to  make Scotch eggs,2023-06-11 05:29:28+00:00,44,2.0,0,2024-08-21 23:30:42.533069+00:00,0,3,24,Temmys_Recipe
1 dough for 3 recipes. All purpose dough/RECIPES YOU SHOULD TRY THIS YEAR(2),2023-01-29 08:56:22+00:00,104,3.0,2,2024-08-21 23:30:43.271709+00:00,0,3,19,Temmys_Recipe
Eggless doughnuts! Light /fluffy /white lines[ check descroption👇],2023-01-20 20:31:39+00:00,148,9.0,0,2024-08-21 23:30:43.980376+00:00,0,2,18,Temmys_Recipe
Fish Roll. snacks recipes you should try this year....you can make money from these! (part1),2023-01-16 17:54:47+00:00,233,2.0,0,2024-08-21 23:30:44.669530+00:00,0,2,11,Temmys_Recipe
YUM! RICE AND BEEF SAUCE . Simple AND EASY...  WILL YOU TRY THIS?,2022-10-12 22:30:08+00:00,42,3.0,0,2024-08-21 23:30:45.370083+00:00,0,4,13,Temmys_Recipe
Chocolate Popsicles (no sound) KERRYGOLD advantage contest,2022-07-19 23:03:04+00:00,40,2.0,0,2024-08-21 23:30:46.075763+00:00,0,2,26,Temmys_Recipe
Decorate with me. No sound. Mickey mouse,2022-07-18 22:46:29+00:00,37,5.0,0,2024-08-21 23:30:46.854941+00:00,0,2,0,Temmys_Recipe
peppersoup( Turkey+plantain )you need to Try this,2022-06-17 00:29:50+00:00,22,2.0,0,2024-08-21 23:30:47.568810+00:00,0,3,34,Temmys_Recipe
chicken bread| tastes better than chicken pizza,2022-06-11 22:08:12+00:00,21,2.0,0,2024-08-21 23:30:48.294372+00:00,0,4,33,Temmys_Recipe
Sausage rolls{easy pastry}😋,2022-06-02 09:14:44+00:00,98,9.0,1,2024-08-21 23:30:49.010554+00:00,0,3,36,Temmys_Recipe
Chicken in coconut cream sauce and yellow rice,2022-05-31 15:33:54+00:00,14,0.0,0,2024-08-21 23:30:49.883702+00:00,0,4,47,Temmys_Recipe
Achi soup my first time!💃and semo fufu,2022-05-19 14:48:38+00:00,17,2.0,2,2024-08-21 23:30:50.604697+00:00,0,6,15,Temmys_Recipe
Nigerian Coconut chinchin,2022-05-15 21:09:00+00:00,24,1.0,0,2024-08-21 23:30:51.392314+00:00,0,3,26,Temmys_Recipe
I made stew with garden egg leaves! You need this stew for your rice 😋😋,2022-05-13 21:04:03+00:00,150,3.0,0,2024-08-21 23:30:52.133224+00:00,0,3,9,Temmys_Recipe
Gbegiri soup ( Nigerian beans soup),2022-05-11 15:00:29+00:00,51,2.0,0,2024-08-21 23:30:52.808097+00:00,0,1,47,Temmys_Recipe
Yam flour fufu,2022-05-11 14:54:40+00:00,39,1.0,0,2024-08-21 23:30:53.525364+00:00,0,2,36,Temmys_Recipe
How to cover a layer cake in buttercream,2022-05-09 13:57:37+00:00,37,3.0,0,2024-08-21 23:30:54.237604+00:00,0,7,24,Temmys_Recipe
Yeast egg buns,2022-05-06 11:39:36+00:00,4194,41.0,11,2024-08-21 23:30:54.960909+00:00,0,3,39,Temmys_Recipe
Let’s make stir fry with what you can find in your kitchen/fridge😋😋,2022-05-03 21:16:37+00:00,69,2.0,0,2024-08-21 23:30:55.675781+00:00,0,1,11,Temmys_Recipe
"Nigerian meat pie/ how to make the dough with magarine/ No baking powder, No eggs.",2022-05-01 19:51:42+00:00,83,5.0,0,2024-08-21 23:30:56.420819+00:00,0,3,13,Temmys_Recipe
Spicy coated peanuts,2022-04-28 19:48:55+00:00,633,18.0,0,2024-08-21 23:30:57.209747+00:00,0,6,22,Temmys_Recipe
NATURALLY SWEETENED zobo(hibiscus drink) Try this method.,2022-04-24 20:48:24+00:00,81,5.0,0,2024-08-21 23:30:57.926345+00:00,0,1,19,Temmys_Recipe
Seafood okro,2022-04-23 23:00:12+00:00,10,1.0,0,2024-08-21 23:30:58.609182+00:00,0,3,13,Temmys_Recipe
Make this Buka stew for your family on weekends!,2022-04-22 21:33:26+00:00,15,0.0,0,2024-08-21 23:30:59.336858+00:00,0,2,34,Temmys_Recipe
Nigerian  bean cake ]Road side Akara taste [ You need to make this for your family this weekend!,2022-04-22 21:30:10+00:00,12,1.0,0,2024-08-21 23:31:00.027382+00:00,0,3,28,Temmys_Recipe
THIS EARLY 20s DEY TRY WHINE ME BUT I NO GO PANIC// LIFE IN MY 20s (Ep.9),2024-07-07 11:26:12+00:00,331,21.0,11,2024-08-14 08:35:30.644954+00:00,0,22,16,wonderfulyakubu3599
THEY DID'NT EVEN MAKE THIS MUCH FOOD AT THE LAST SUPPER🤭 Amah Chill!,2024-06-26 23:26:58+00:00,482,18.0,15,2024-08-14 08:35:31.133887+00:00,0,30,58,wonderfulyakubu3599
WENT ON A TRIP AND FELL IN LOVE🤭,2024-06-18 17:00:03+00:00,100,21.0,7,2024-08-14 08:35:31.655587+00:00,0,52,25,wonderfulyakubu3599
MY BEST FRIEND THINKS I'M AUTHORITATIVE💔,2024-06-07 09:00:21+00:00,64,16.0,1,2024-08-14 08:35:32.107558+00:00,0,52,3,wonderfulyakubu3599
JOLLOF RICE RECIPE,2024-05-27 15:54:17+00:00,629,34.0,8,2024-08-14 08:35:32.540728+00:00,0,4,5,wonderfulyakubu3599
THIS LOVE MAKES ME A HAPPY MU**🤭// UNBOXING MY BIRTHDAY GIFTS//LIFE IN MY 20s (EP.8),2024-05-07 13:51:35+00:00,167,18.0,9,2024-08-14 08:35:33.008896+00:00,0,27,45,wonderfulyakubu3599
BirthDay VLOG// Prepping// LIFE IN MY 20's (Ep. 7),2024-04-20 11:32:30+00:00,164,27.0,17,2024-08-14 08:35:33.471240+00:00,0,34,28,wonderfulyakubu3599
I ASKED SOME PEOPLE WHO JESUS CHRIST IS TO THEM AND HERE'S WHAT THEY HAD TO SAY🥺,2024-04-15 12:52:26+00:00,94,20.0,13,2024-08-14 08:35:33.976803+00:00,0,9,2,wonderfulyakubu3599
THE DEVIL TRIED BUT JESUS IS THE GREATEST😌// LIFE IN MY 20's (Ep. 6),2024-03-28 05:11:25+00:00,396,31.0,24,2024-08-14 08:35:34.456900+00:00,0,36,26,wonderfulyakubu3599
The Perfect Base For You Stew and Rice Dishes,2024-03-12 21:52:53+00:00,51,11.0,5,2024-08-14 08:35:34.942993+00:00,0,11,23,wonderfulyakubu3599
LIFE IN MY 20s (Ep. 5)// My life as an amazing aunty to my beautiful babies,2024-02-29 16:27:57+00:00,65,12.0,5,2024-08-14 08:35:35.402986+00:00,0,41,58,wonderfulyakubu3599
Detailed Nigerian Zobo Recipe// Healthy But Delicious Nigerian Drink,2024-02-23 18:05:42+00:00,52,7.0,5,2024-08-14 08:35:35.829669+00:00,0,11,21,wonderfulyakubu3599
LIFE IN MY 20s// It definitely isn't a weekly vlog if it isn't up to a week 😌,2024-02-14 07:49:06+00:00,189,16.0,6,2024-08-14 08:35:36.282630+00:00,0,49,0,wonderfulyakubu3599
Daily Morning Skincare Routine// LIFE IN MY 20s (Ep. 3)🤭,2024-02-09 00:01:44+00:00,87,22.0,15,2024-08-14 08:35:36.785210+00:00,0,27,44,wonderfulyakubu3599
A Day (or two) In My Life// LIFE IN MY 20S✨ (Ep. 2),2024-02-05 20:49:44+00:00,580,21.0,9,2024-08-14 08:35:37.231112+00:00,0,14,6,wonderfulyakubu3599
Daily Vlog// Living in my 20s😌,2024-01-25 23:02:08+00:00,271,17.0,3,2024-08-14 08:35:37.698965+00:00,0,12,25,wonderfulyakubu3599
A CHRISTMAS VLOG - PT.3// Christmas menu// I feel sick on Christmas Day🤒,2024-01-16 23:41:16+00:00,123,17.0,10,2024-08-14 08:35:38.134956+00:00,0,20,16,wonderfulyakubu3599
A CHRISTMAS VLOG - PT. 2 // Gifting friends and acquaintances.,2024-01-15 03:52:15+00:00,95,19.0,14,2024-08-14 08:35:38.941528+00:00,0,33,45,wonderfulyakubu3599
A CHRISTMAS VLOG - Pt. 1// Decorating with my family🎄,2024-01-08 09:14:58+00:00,137,25.0,23,2024-08-14 08:35:39.392375+00:00,0,28,9,wonderfulyakubu3599
Weekly Vlogs// Getting a GUINNESS WORLD RECORD?// I looked gorgeous so I did a vlog🤭,2023-12-24 23:15:45+00:00,52,9.0,8,2024-08-14 08:35:39.824392+00:00,0,24,10,wonderfulyakubu3599
Weekly VLOG// Saying good bye to my sister// Cooking// My week can be all over the place sometimes.,2023-12-22 14:50:14+00:00,158,28.0,8,2024-08-14 08:35:40.350548+00:00,0,46,43,wonderfulyakubu3599
LIVING AS A FARM GIRL SERIES (Ep.1),2023-12-19 00:17:41+00:00,97,18.0,8,2024-08-14 08:35:40.838767+00:00,0,33,7,wonderfulyakubu3599
TRAVEL VLOG// Went on a boat ride to Taraba 🤭,2023-12-08 09:09:09+00:00,163,11.0,3,2024-08-14 08:35:41.367470+00:00,0,23,52,wonderfulyakubu3599
TRAVEL VLOG  Prep(Part 2)// Shopping + Unboxing,2023-11-30 19:02:58+00:00,184,11.0,7,2024-08-14 08:35:41.794903+00:00,0,18,8,wonderfulyakubu3599
